buh_empresa	buh_archivo	buh_fecha	buh_bodega	buh_codigo	buh_codigo_funcional	buh_codigo_vinculado	buh_codigo_generico	buh_estatus	buh_clasificacion	buh_responsable	buh_ctv	buh_pv	buh_precio_promocion	buh_promocion_desde	buh_promocion_hasta	buh_proveedor	buh_perfil	buh_horizonte	buh_tiempo_suministro	buh_frecuencia_reposicion	buh_gdb	buh_cam	buh_etapa	buh_nuevo_buffer_sugerido	buh_comportamiento	buh_consumo	buh_buffer_calculado	buh_cobertura_buffer	buh_cobertura_inventario_proyectado	buh_cobertura_pedido_minimo	buh_dias_desabastecimiento	buh_ventas_perdidas	buh_observaciones	buh_nuevo_buffer_real	buh_posponer_alerta_buf	buh_posponer_alerta_red	buh_posponer_alerta_gdb	buh_buffer_minimo	buh_buffer_maximo	buh_pedido_minimo	buh_redondeo_pedido_minimo	buh_pedido_minimo_grupo	buh_unidad_empaque	buh_redondeo_unidad_empaque	buh_porcentaje_atencion	buh_impacto_faltante	buh_buffer_actual	buh_zona_amarilla	buh_zona_roja	buh_color_inventario_fisico	buh_color_inventario_proyectado 	buh_ultimo_buffer	buh_buffer_anterior_estacion	buh_buffer_estacional	buh_inventario_proveedor	buh_inventario_fisico	buh_estado_inventario_fisico	buh_transito	buh_negociacion	buh_produccion	buh_embarcado	buh_comprometido	buh_backorder	buh_inventario_proyectado	buh_estado_inventario_proyectado	buh_ingresos	buh_egresos	buh_pedido_calculado_auxiliar	buh_pedido_calculado	buh_pedido_promedio	buh_pedido_real	buh_calendario_estacional	buh_accion_estacional	buh_etapa_estacional	buh_tdd	buh_idd	buh_roi_pasado	buh_roi_proyectado	buh_velocity	buh_nivel_servicio	buh_ultimo_cambio	buh_nuevo_inicio_horizonte	buh_inicio_horizonte	buh_fin_horizonte	buh_ultima_transferencia_ini	buh_ultima_transferencia_fin	buh_variabilidad	buh_rojo_acumulado	buh_negro	buh_rojo	buh_amarillo	buh_verde	buh_lila	emp_nombre	bod_nombre	ach_nombre	pro_nombre	pre_nombre	pro_descripcion	pro_grupo	pro_linea	pro_sublinea	pro_modelo	pro_familia	pro_subfamilia 	pro_categoria	pro_tipo	pro_marca	pro_cat_management	buh_estado_reposiciones	buh_fecha_nuevo_pedido	buh_fecha_esperada_arribo
1	2	2018-04-18	Bodega Central Agrota	110325164337346	\N	EC-10000060730	0	0	0	0	39.49	88.13	0.00	\N	\N	1	1	10.00	8.00	2.00	1	\N	LIBRE-1043	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	2017-04-24	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	0.00	0.00	0.00	G	G	0.00	\N	\N	1000000000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	\N	\N	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	\N	0.00	2015-04-01	\N	2018-02-07	2018-04-18	1899-12-30	1899-12-30	1.00	0.00	0.94	0.00	0.00	0.00	0.00	AGROTA	Bodega Central Agrota	Repuestos ECHO.xlsm	Echo	USA ECHO	PISTON KIT CS1201	REPUESTOS 2T	AGROFORESTAL					REPUESTOS		ECHO		\N	\N	\N
1	1	2018-04-18	Bodega Central Agrota	110328141954984	\N	EC-A030000570	0	0	0	0	16.61	50.68	0.00	\N	\N	1	1	10.00	8.00	2.00	1	\N	LIBRE-1043	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	0.00	0.00	0.00	G	G	0.00	\N	\N	1000000000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	\N	\N	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	\N	0.00	2015-04-01	\N	2018-02-07	2018-04-18	1899-12-30	1899-12-30	1.00	0.00	0.95	0.00	0.00	0.00	0.00	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA ECHO	SILENCIADOR COMPLETO 488	REPUESTOS 2T	AGROFORESTAL					REPUESTOS		SHINDAIWA		\N	\N	\N
1	33	2018-04-18	Bodega Central Agrota	110329121535870	\N	JF-03.100566	0	0	0	0	22.13	53.57	0.00	\N	\N	3	15	25.00	12.00	13.00	1	-	LIBRE-176	20.00	BUF	1.33	50.00	4.70	1.88	0.19	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	25.00	17.00	8.00	A	A	0.00	\N	\N	1000000000.00	10.00	0.60	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.60	\N	\N	\N	15.00	13.00	\N	\N	\N	\N	0.00	0.00	0.00	2.73	\N	1.00	2017-05-02	\N	2017-10-25	2018-04-18	2017-08-15	2017-11-14	0.25	0.00	0.00	0.00	0.25	0.71	0.00	AGROTA	Bodega Central Agrota	Repuestos Agropecuarios.xlsm	Jf	BRASIL	POLEA "B" 2 RANURAS  4.5" SIN HUECO	REPUESTOS PICADORA 	AGROPECUARIA					REPUESTOS		JF		MFR-155	2017-11-14	2017-11-07
1	6	2018-04-18	Bodega Central Agrota	110330100706181	\N	EC-E025000260	0	0	0	0	25.54	52.50	0.00	\N	\N	1	1	10.00	8.00	2.00	1	-	LIBRE-379	4.00	\N	0.21	4.00	7.14	5.95	1.19	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	6.00	4.00	2.00	V	V	15.00	\N	\N	1000000000.00	5.00	0.17	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.17	\N	\N	\N	1.00	1.00	\N	\N	\N	\N	0.00	0.00	0.00	5.07	\N	1.00	2017-01-24	\N	2018-02-07	2018-04-18	2018-03-09	2018-03-20	0.10	0.00	0.00	0.00	0.29	0.67	0.00	AGROTA	Bodega Central Agrota	Accesorios.xlsm	Echo	USA ECHO	LANZA CON BOQUILLA AJUSTABLE	ACCESORIOS EQUIPOS 2T	AGROFORESTAL					ACCESORIOS		ECHO		MFR-26	2018-03-23	2018-05-04
1	2	2018-04-18	Bodega Central Agrota	110330101127251	\N	EC-A052000011	0	0	0	0	3.59	11.28	0.00	\N	\N	1	1	10.00	8.00	2.00	1	-	SUSP-13	\N	\N	0.42	7.00	5.36	4.17	0.60	0	0.00	\N	\N	\N	\N	2017-04-24	\N	\N	1.00	Default	\N	5.00	=	1.00	\N	9.00	6.00	3.00	R	V	10.00	\N	\N	1000000000.00	1.00	0.89	6.00	0.00	0.00	0.00	0.00	0.00	7.00	0.22	\N	\N	\N	0.00	2.00	\N	\N	\N	\N	15.38	0.00	0.00	10.28	\N	0.00	2018-02-20	\N	2018-02-20	2018-05-01	2018-03-21	2018-03-20	0.61	0.00	0.00	0.52	0.00	0.27	0.00	AGROTA	Bodega Central Agrota	Repuestos ECHO.xlsm	Echo	USA ECHO	POLEA ARRANCADOR KIT SRM4300 EA410	REPUESTOS 2T	AGROFORESTAL					REPUESTOS		ECHO		MAC	2018-04-04	2018-05-16
1	1	2018-04-18	Bodega Central Agrota	110330101511219	\N	EC-99944100471	0	0	0	0	8.53	26.83	0.00	\N	\N	1	1	10.00	8.00	2.00	1	\N	LIBRE-558	\N	\N	0.04	1.00	0.00	56.25	6.25	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	2.00	=	1.00	\N	0.00	0.00	0.00	G	G	7.00	\N	\N	1000000000.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.00	0.00	\N	\N	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	\N	0.00	2016-07-29	\N	2018-02-07	2018-04-18	1899-12-30	1899-12-30	0.00	0.00	0.00	0.00	0.00	0.00	0.95	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA ECHO	CA KIT REPARACION, MANGUITO, VALVULAS SP40BPS	REPUESTOS 2T	AGROFORESTAL					REPUESTOS		SHINDAIWA		\N	\N	\N
1	1	2018-04-18	Bodega Central Agrota	110330101859891	\N	EC-569002	0	0	0	0	5.01	7.53	0.00	\N	\N	1	1	10.00	8.00	2.00	1	\N	SUSP-35	\N	BUF	0.04	1.00	25.00	37.50	6.25	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	2.00	=	1.00	\N	4.00	3.00	1.00	L	L	6.00	\N	\N	1000000000.00	6.00	-0.50	0.00	0.00	0.00	0.00	0.00	0.00	6.00	-0.50	\N	\N	\N	0.00	1.00	\N	\N	\N	\N	0.00	10.02	0.00	2.41	\N	0.00	2018-03-14	\N	2018-03-14	2018-05-23	1899-12-30	1899-12-30	0.00	0.00	0.00	0.00	0.00	0.00	0.47	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA ECHO	TAPA Y FILTRO DE TANQUE QUIMICO SP40BPS (99944100473)	REPUESTOS 2T	AGROFORESTAL					REPUESTOS		SHINDAIWA		MAC	\N	\N
1	1	2018-04-18	Bodega Central Agrota	110330102141563	\N	EC-99944100475	0	0	0	0	13.13	37.14	0.00	\N	\N	1	1	10.00	8.00	2.00	1	\N	LIBRE-1043	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	0.00	0.00	0.00	G	G	0.00	\N	\N	1000000000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	\N	\N	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	\N	0.00	2015-04-01	\N	2018-02-07	2018-04-18	1899-12-30	1899-12-30	1.00	0.00	0.95	0.00	0.00	0.00	0.00	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA ECHO	PISTON KIT SP40BPS (569004)	REPUESTOS 2T	AGROFORESTAL					REPUESTOS		SHINDAIWA		\N	\N	\N
1	1	2018-04-18	Bodega Central Agrota	110330104254796	\N	EC-99944100484	0	0	0	0	2.51	5.97	0.00	\N	\N	1	1	10.00	8.00	2.00	1	\N	LIBRE-1043	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	5.00	3.00	2.00	L	L	5.00	\N	\N	1000000000.00	15.00	-2.00	0.00	0.00	0.00	0.00	0.00	0.00	15.00	-2.00	\N	\N	\N	0.00	1.00	\N	\N	\N	\N	0.00	25.10	0.00	6.62	\N	0.00	2015-04-01	\N	2018-02-07	2018-04-18	1899-12-30	1899-12-30	0.00	0.00	0.00	0.00	0.00	0.00	0.95	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA ECHO	BOQUILLA TIPO ABANICO SP53BPS (569012)	REPUESTOS 2T	AGROFORESTAL					REPUESTOS		SHINDAIWA		MAC	\N	\N
1	1	2018-04-18	Bodega Central Agrota	110330104544825	\N	EC-99944100485	0	0	0	0	4.78	7.26	0.00	\N	\N	1	1	10.00	8.00	2.00	1	-	SUSP-35	\N	\N	2.04	31.00	5.51	3.80	0.12	0	0.00	\N	\N	\N	\N	2017-01-28	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	45.00	30.00	15.00	A	V	52.00	\N	\N	1000000000.00	29.00	0.36	2.00	0.00	0.00	0.00	0.00	0.00	31.00	0.31	\N	\N	\N	14.00	9.00	\N	\N	\N	\N	0.00	0.00	0.00	2.49	\N	0.13	2018-03-14	\N	2018-03-14	2018-05-23	2018-04-05	2018-03-20	0.24	0.00	0.00	0.00	0.25	0.09	0.13	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA ECHO	BOQUILLA KIT SP53BPE (569013)	REPUESTOS 2T	AGROFORESTAL					REPUESTOS		SHINDAIWA		MAC	2018-04-19	2018-05-31
1	1	2018-04-18	Bodega Central Agrota	110330105352670	\N	EC-99944100486	0	0	0	0	2.08	7.29	0.00	\N	\N	1	1	10.00	8.00	2.00	1	\N	LIBRE-558	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	0.00	0.00	0.00	G	G	3.00	\N	\N	1000000000.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	\N	\N	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	\N	0.00	2016-07-29	\N	2018-02-07	2018-04-18	1899-12-30	1899-12-30	0.00	0.00	0.00	0.00	0.00	0.00	0.95	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA ECHO	O-RING KIT SP40BPS (569014)	REPUESTOS 2T	AGROFORESTAL					REPUESTOS		SHINDAIWA		\N	\N	\N
1	1	2018-04-18	Bodega Central Agrota	110330105745219	\N	EC-99944100480	0	0	0	0	8.11	18.32	0.00	\N	\N	1	1	10.00	8.00	2.00	1	\N	LIBRE-1043	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	0.00	0.00	0.00	G	G	0.00	\N	\N	1000000000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	\N	\N	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	\N	0.00	2015-04-01	\N	2018-02-07	2018-04-18	1899-12-30	1899-12-30	1.00	0.00	0.95	0.00	0.00	0.00	0.00	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA ECHO	CA LANZA DE FUMIGACION SP40BPS (569008)	REPUESTOS 2T	AGROFORESTAL					REPUESTOS		SHINDAIWA		\N	\N	\N
1	1	2018-04-18	Bodega Central Agrota	110330110229629	\N	EC-569007	0	0	0	0	6.18	16.11	0.00	\N	\N	1	1	10.00	8.00	2.00	1	\N	SUSP-19	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	0.00	0.00	0.00	G	G	5.00	\N	\N	1000000000.00	13.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.00	0.00	\N	\N	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	\N	0.00	2018-02-26	\N	2018-02-26	2018-05-07	1899-12-30	1899-12-30	0.00	0.00	0.00	0.00	0.00	0.00	0.72	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA ECHO	CA MANGUERA SP40BPS	REPUESTOS 2T	AGROFORESTAL					REPUESTOS		SHINDAIWA		\N	\N	\N
1	6	2018-04-18	Bodega Central Agrota	110330112405247	\N	EC-6450061	0	0	0	0	4.28	7.50	0.00	\N	\N	1	1	10.00	8.00	2.00	1	-	SUSP-29	\N	\N	196.79	2952.00	3.56	3.10	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	12.00	=	1.00	\N	2800.00	1862.00	924.00	V	V	3000.00	\N	\N	1000000000.00	2443.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00	2443.00	0.13	\N	\N	\N	360.00	560.00	\N	\N	\N	\N	0.00	0.00	0.00	3.61	\N	0.00	2018-03-08	\N	2018-03-08	2018-05-17	2017-07-21	2018-03-21	0.06	0.00	0.00	0.00	0.00	0.39	0.21	AGROTA	Bodega Central Agrota	Accesorios.xlsm	Echo	USA ECHO	ACEITE ECHO POWER BLEND 2T x LT (12)	ACEITE	AGROFORESTAL					LUBRICANTE		ECHO		MAC MFR-257	2017-08-04	2017-09-15
1	6	2018-04-18	Bodega Central Agrota	110330113333686	\N	EC-83003	0	0	0	0	3.46	5.63	0.00	\N	\N	1	1	10.00	8.00	2.00	1	-	SUSP-29	\N	\N	29.92	449.00	3.34	2.23	0.01	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	12.00	=	1.00	\N	400.00	266.00	132.00	R	V	300.00	\N	\N	1000000000.00	63.00	0.84	204.00	0.00	0.00	0.00	0.00	0.00	267.00	0.33	\N	\N	\N	132.00	80.00	\N	\N	\N	\N	149.73	0.00	0.00	3.01	\N	0.00	2018-03-08	\N	2018-03-08	2018-05-17	2018-03-21	2018-03-21	0.25	0.00	0.00	0.61	0.00	0.00	0.00	AGROTA	Bodega Central Agrota	Accesorios.xlsm	Echo	USA ECHO	ACEITE LIMPIADOR RED ARMOR FD 2T (7104)	ACEITE	AGROFORESTAL					LUBRICANTE		SHINDAIWA		MAC MFR-14	2018-04-04	2018-05-16
1	6	2018-04-18	Bodega Central Agrota	110331110702900	\N	EC-315105055	0	0	0	0	22.36	49.29	0.00	\N	\N	1	1	10.00	8.00	2.00	1	\N	SUSP-33	\N	\N	0.42	7.00	0.00	0.00	0.60	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	12.00	=	1.00	\N	0.00	0.00	0.00	G	G	10.00	\N	\N	1000000000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	\N	\N	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	\N	1.00	2018-03-12	\N	2018-03-12	2018-05-21	2018-03-09	2018-03-20	5.74	0.00	0.54	0.00	0.00	0.00	0.02	AGROTA	Bodega Central Agrota	Accesorios.xlsm	Echo	USA ECHO	ROLLO NYLON  ECHO 5LB.105" REDONDO NYL (7122)	ACCESORIOS EQUIPOS 2T	AGROFORESTAL					ACCESORIOS		ECHO		\N	2018-03-23	2018-05-04
1	1	2018-04-18	Bodega Central Agrota	110413091352820	\N	EC-A033000330	0	0	0	0	2.44	9.91	0.00	\N	\N	1	1	10.00	8.00	2.00	1	\N	LIBRE-29	\N	BUF	0.42	7.00	41.67	82.74	0.60	0	0.00	\N	\N	\N	\N	2018-02-11	\N	\N	1.00	Default	\N	5.00	=	1.00	\N	70.00	47.00	23.00	L	L	51.00	\N	\N	1000000000.00	88.00	-0.26	51.00	0.00	0.00	0.00	0.00	0.00	139.00	-0.99	\N	\N	\N	0.00	14.00	\N	\N	\N	\N	0.00	43.92	0.00	14.70	\N	0.00	2018-01-09	\N	2018-02-07	2018-04-18	2018-04-05	2018-03-09	0.30	0.00	0.00	0.00	0.00	0.48	0.48	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA ECHO	TAPA DE COMBUSTIBLE B530,B450,C350,C230 (70168-85201)	REPUESTOS 2T	AGROFORESTAL					REPUESTOS		SHINDAIWA		MAC	2018-04-19	2018-05-31
1	1	2018-04-18	Bodega Central Agrota	110413093856551	\N	EC-P021022530	0	0	0	0	34.80	86.39	0.00	\N	\N	1	1	10.00	8.00	2.00	1	\N	LIBRE-1043	\N	\N	0.04	1.00	0.00	0.00	6.25	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	0.00	0.00	0.00	G	G	0.00	\N	\N	1000000000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	\N	\N	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	\N	0.00	2015-04-01	\N	2018-02-07	2018-04-18	1899-12-30	1899-12-30	1.00	0.00	0.95	0.00	0.00	0.00	0.00	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA ECHO	CARTER C 757 (22169-21503)	REPUESTOS 2T	AGROFORESTAL					REPUESTOS		ECHO		\N	\N	\N
1	2	2018-04-18	Bodega Central Agrota	110413110007900	\N	EC-61031507130	0	0	0	0	0.93	2.63	0.00	\N	\N	1	1	10.00	8.00	2.00	1	-	SUSP-30	\N	\N	2.67	41.00	2.72	0.09	0.09	0	0.00	\N	\N	\N	\N	2017-07-21	\N	\N	1.00	Default	\N	5.00	=	1.00	\N	29.00	19.00	10.00	R	R	37.00	\N	\N	1000000000.00	1.00	0.97	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.97	\N	\N	\N	30.00	6.00	15.00	\N	\N	\N	15.30	0.00	0.00	8.77	\N	0.00	2018-03-09	\N	2018-03-09	2018-05-18	2018-02-02	2018-03-09	0.63	0.00	0.00	0.16	0.19	0.19	0.02	AGROTA	Bodega Central Agrota	Repuestos ECHO.xlsm	Echo	USA ECHO	ESPACIADOR CAJA DE ENGRANAJE SRM4300	REPUESTOS 2T	AGROFORESTAL					REPUESTOS		ECHO		MAC MFR-61	2018-02-16	2018-03-30
1	1	2018-04-18	Bodega Central Agrota	110413111150961	\N	EC-X602000150	0	0	0	0	1.83	3.09	0.00	\N	\N	1	1	10.00	8.00	2.00	1	-	SUSP-30	\N	\N	3.08	47.00	7.14	8.12	0.08	0	0.00	\N	\N	\N	\N	2017-02-09	\N	\N	1.00	Default	\N	5.00	=	1.00	\N	88.00	59.00	29.00	V	L	110.00	\N	\N	1000000000.00	77.00	0.13	23.00	0.00	0.00	0.00	0.00	0.00	100.00	-0.14	\N	\N	\N	0.00	18.00	\N	\N	\N	\N	0.00	0.00	0.00	3.30	\N	2.30	2018-03-09	\N	2018-03-09	2018-05-18	2018-04-05	2018-03-20	0.11	0.00	0.00	0.00	0.00	0.36	0.18	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA ECHO	LLAVE DE BUJIA 13X19 CS680 C230 C270 BP35	REPUESTOS 2T	AGROFORESTAL					REPUESTOS		SHINDAIWA		SAC	2018-04-19	2018-05-31
1	2	2018-04-18	Bodega Central Agrota	110429152222690	\N	EC-P021033200	0	0	0	0	3.30	5.72	0.00	\N	\N	1	1	10.00	8.00	2.00	1	-	LIBRE-12	37.00	\N	1.63	25.00	8.28	5.98	0.15	0	0.00	\N	\N	\N	\N	2017-04-24	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	54.00	36.00	18.00	A	V	40.00	\N	\N	1000000000.00	36.00	0.33	3.00	0.00	0.00	0.00	0.00	0.00	39.00	0.28	\N	\N	\N	15.00	11.00	\N	\N	\N	\N	0.00	0.00	0.00	3.52	\N	1.00	2018-01-26	\N	2018-02-07	2018-04-18	2018-03-21	2018-03-20	0.12	0.00	0.00	0.00	0.05	0.89	0.00	AGROTA	Bodega Central Agrota	Repuestos ECHO.xlsm	Echo	USA ECHO	HERRAMIENTAS KIT B450 (72547-91100)	REPUESTOS 2T	AGROFORESTAL					REPUESTOS		SHINDAIWA		MFR-14	2018-04-04	2018-05-16
1	6	2018-04-18	Bodega Central Agrota	110429154625768	\N	EC-91VXL57X	0	0	0	0	8.47	13.30	0.00	\N	\N	1	1	10.00	8.00	2.00	1	-	SUSP-29	\N	\N	1.13	17.00	8.85	8.63	0.22	0	0.00	\N	\N	\N	\N	2018-03-27	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	40.00	27.00	13.00	V	V	38.00	\N	\N	1000000000.00	36.00	0.10	3.00	0.00	0.00	0.00	0.00	0.00	39.00	0.03	\N	\N	\N	1.00	8.00	\N	\N	\N	\N	0.00	0.00	0.00	2.74	\N	3.00	2018-03-08	\N	2018-03-08	2018-05-17	2018-03-21	2018-03-20	0.13	0.00	0.00	0.02	0.00	0.59	0.00	AGROTA	Bodega Central Agrota	Accesorios.xlsm	Echo	USA ECHO	CADENA 16" 40CM 3/8" 0.050" CS3500 CS353	ACCESORIOS EQUIPOS 2T	AGROFORESTAL					ACCESORIOS		ECHO		SAC MFR-14	2018-04-04	2018-05-16
1	2	2018-04-18	Bodega Central Agrota	110502155236976	\N	EC-12436112710	0	0	0	0	0.77	3.15	0.00	\N	\N	1	1	10.00	8.00	2.00	1	-	LIBRE-149	\N	BUF	0.13	2.00	25.00	25.00	1.92	0	0.00	\N	\N	\N	\N	2017-07-30	10.00	\N	1.00	Default	\N	5.00	=	1.00	\N	13.00	9.00	4.00	V	V	16.00	\N	\N	1000000000.00	13.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.00	0.00	\N	\N	\N	0.00	3.00	\N	\N	\N	\N	0.00	0.00	0.00	14.84	\N	0.00	2017-09-11	\N	2018-02-07	2018-04-18	2018-02-02	2018-03-09	0.13	0.00	0.00	0.00	0.00	0.94	0.00	AGROTA	Bodega Central Agrota	Repuestos ECHO.xlsm	Echo	USA ECHO	EMPAQUE BOMBA CARBURADOR SHP800	REPUESTOS 2T	AGROFORESTAL					REPUESTOS		ECHO		MAC	2018-02-16	2018-03-30
1	2	2018-04-18	Bodega Central Agrota	110502155835932	\N	EC-12436412710	0	0	0	0	1.68	6.71	0.00	\N	\N	1	1	10.00	8.00	2.00	1	\N	LIBRE-28	\N	BUF	0.13	2.00	90.38	176.92	1.92	0	0.00	\N	\N	\N	\N	2017-04-24	10.00	\N	1.00	Default	\N	5.00	=	1.00	\N	47.00	31.00	16.00	L	L	35.00	\N	\N	1000000000.00	57.00	-0.21	35.00	0.00	0.00	0.00	0.00	0.00	92.00	-0.96	\N	\N	\N	0.00	9.00	\N	\N	\N	\N	0.00	16.80	0.00	14.37	\N	0.00	2018-01-10	\N	2018-02-07	2018-04-18	2018-04-05	2018-03-09	0.27	0.00	0.00	0.00	0.00	0.45	0.48	AGROTA	Bodega Central Agrota	Repuestos ECHO.xlsm	Echo	USA ECHO	DIAFRAGMA BOMBA GASOLINA SHP800	REPUESTOS 2T	AGROFORESTAL					REPUESTOS		ECHO		MAC	2018-04-19	2018-05-31
1	2	2018-04-18	Bodega Central Agrota	110502160944767	\N	EC-13001642231	0	0	0	0	0.30	1.04	0.00	\N	\N	1	1	10.00	8.00	2.00	1	-	LIBRE-166	36.00	\N	1.04	16.00	10.82	9.62	0.24	0	0.00	\N	\N	\N	\N	2017-08-21	15.00	\N	1.00	Default	\N	5.00	=	1.00	\N	45.00	30.00	15.00	A	V	55.00	\N	\N	1000000000.00	30.00	0.33	10.00	0.00	0.00	0.00	0.00	0.00	40.00	0.11	\N	\N	\N	5.00	9.00	\N	\N	\N	\N	0.00	0.00	0.00	11.84	\N	0.00	2017-08-25	\N	2018-02-07	2018-04-18	2018-03-21	2018-03-20	0.14	0.00	0.00	0.00	0.15	0.79	0.00	AGROTA	Bodega Central Agrota	Repuestos ECHO.xlsm	Echo	USA ECHO	EMPAQUE AISLADOR (B) SRM4605	REPUESTOS 2T	AGROFORESTAL					REPUESTOS		ECHO		MAC MFR-14	2018-04-04	2018-05-16
1	2	2018-04-18	Bodega Central Agrota	110502162300741	\N	EC-A320000890	0	0	0	0	7.85	23.99	0.00	\N	\N	1	1	10.00	8.00	2.00	1	-	LIBRE-797	\N	BUF	0.13	2.00	15.38	13.46	1.92	0	0.00	\N	\N	\N	\N	\N	2.00	\N	1.00	Default	\N	5.00	=	1.00	\N	8.00	5.00	3.00	V	V	10.00	\N	\N	1000000000.00	7.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00	7.00	0.13	\N	\N	\N	0.00	2.00	\N	\N	\N	\N	0.00	0.00	0.00	9.87	\N	0.00	2015-12-03	\N	2018-02-07	2018-04-18	2017-06-29	2017-07-20	0.08	0.00	0.00	0.00	0.00	0.14	0.80	AGROTA	Bodega Central Agrota	Repuestos ECHO.xlsm	Echo	USA ECHO	CUBIERTA SILENCIADOR SRM4605	REPUESTOS 2T	AGROFORESTAL					REPUESTOS		ECHO		MAC	2017-07-13	2017-08-24
